user_id,mood,occasion,preferred_categories,product_id,product_type,style,color,season,interaction,timestamp
user_56,happy,work,['makeup'],prod_122,heels,casual,pink,winter,clicked,2025-04-27 11:21:43
user_173,tired,eid,"['scarves', 'accessories']",prod_241,bag,floral,pink,all,added_to_cart,2025-05-31 11:21:43
user_472,tired,work,"['scarves', 'pajamas', 'dresses']",prod_223,scarf,classic,blue,all,viewed,2025-07-10 05:21:43
user_63,sad,date_night,"['pajamas', 'bags']",prod_29,skirt,floral,black,winter,added_to_cart,2025-06-06 14:21:43
user_46,tired,eid,['homewear'],prod_27,dress,elegant,pink,spring,viewed,2025-06-05 21:21:43
user_162,energetic,date_night,"['perfumes', 'pajamas']",prod_237,makeup,classic,pink,autumn,clicked,2025-04-18 10:21:43
user_161,tired,date_night,"['skirts', 'scarves', 'makeup']",prod_173,heels,cozy,green,summer,added_to_cart,2025-05-21 11:21:43
user_455,energetic,wedding,"['accessories', 'bags']",prod_191,heels,cozy,red,all,added_to_cart,2025-05-08 08:21:43
user_373,sad,eid,['tops'],prod_272,perfume,trendy,green,winter,clicked,2025-05-05 12:21:43
user_161,sad,wedding,"['skirts', 'scarves', 'perfumes']",prod_200,skirt,trendy,blue,all,purchased,2025-07-03 04:21:43
user_138,sad,eid,['pajamas'],prod_64,perfume,cozy,white,summer,clicked,2025-05-11 19:21:43
user_385,happy,work,"['homewear', 'heels']",prod_61,pajamas,casual,green,all,viewed,2025-06-22 21:21:43
user_364,tired,wedding,"['tops', 'skirts']",prod_87,skirt,classic,beige,summer,viewed,2025-06-05 23:21:43
user_314,sad,normal_day,"['skirts', 'pajamas']",prod_15,top,classic,blue,spring,viewed,2025-05-18 23:21:43
user_296,energetic,work,"['scarves', 'makeup', 'dresses']",prod_65,skirt,cozy,red,autumn,viewed,2025-06-01 10:21:43
user_228,bored,eid,"['pajamas', 'dresses']",prod_202,dress,elegant,green,spring,added_to_cart,2025-06-09 23:21:43
user_118,sad,normal_day,"['scarves', 'homewear', 'dresses']",prod_219,pajamas,floral,white,all,clicked,2025-04-30 08:21:43
user_326,romantic,wedding,"['homewear', 'heels']",prod_13,perfume,classic,green,summer,added_to_cart,2025-07-01 01:21:43
user_436,tired,wedding,"['pajamas', 'perfumes', 'bags']",prod_185,pajamas,elegant,beige,summer,clicked,2025-06-01 10:21:43
user_432,tired,party,"['heels', 'makeup']",prod_54,pajamas,trendy,blue,all,viewed,2025-06-08 20:21:43
user_479,bored,normal_day,['tops'],prod_42,top,floral,blue,winter,clicked,2025-05-06 21:21:43
user_132,bored,date_night,"['scarves', 'heels']",prod_279,pajamas,classic,black,winter,clicked,2025-07-03 02:21:43
user_384,romantic,normal_day,"['skirts', 'perfumes']",prod_47,top,floral,blue,all,clicked,2025-06-17 06:21:43
user_474,bored,normal_day,"['scarves', 'heels']",prod_48,dress,elegant,white,spring,clicked,2025-06-17 08:21:43
user_492,energetic,eid,"['skirts', 'makeup', 'accessories']",prod_218,dress,classic,green,spring,clicked,2025-04-28 14:21:43
user_234,sad,wedding,['skirts'],prod_47,makeup,floral,white,autumn,added_to_cart,2025-04-29 08:21:43
user_258,bored,party,['bags'],prod_98,makeup,floral,blue,winter,viewed,2025-06-17 14:21:43
user_147,bored,party,"['bags', 'heels', 'scarves']",prod_59,skirt,casual,white,spring,viewed,2025-06-25 15:21:43
user_143,tired,normal_day,"['accessories', 'skirts']",prod_267,heels,cozy,green,spring,purchased,2025-05-14 21:21:43
user_484,sad,date_night,"['scarves', 'tops']",prod_269,skirt,elegant,black,spring,clicked,2025-05-02 18:21:43
user_333,sad,party,['heels'],prod_121,scarf,casual,pink,spring,purchased,2025-06-27 00:21:43
user_138,sad,date_night,"['scarves', 'bags']",prod_59,dress,casual,blue,winter,clicked,2025-06-13 00:21:43
user_245,bored,eid,['heels'],prod_261,makeup,floral,beige,all,viewed,2025-07-09 11:21:43
user_178,sad,normal_day,['homewear'],prod_32,pajamas,cozy,green,all,viewed,2025-04-15 21:21:43
user_467,energetic,wedding,['skirts'],prod_36,dress,classic,red,spring,added_to_cart,2025-07-07 16:21:43
user_113,tired,date_night,"['skirts', 'accessories']",prod_155,perfume,casual,white,autumn,added_to_cart,2025-07-11 20:21:43
user_95,bored,date_night,"['makeup', 'scarves']",prod_58,dress,cozy,black,spring,purchased,2025-05-11 18:21:43
user_191,tired,party,"['scarves', 'heels', 'pajamas']",prod_237,pajamas,cozy,white,summer,purchased,2025-06-29 04:21:43
user_80,happy,work,"['accessories', 'homewear']",prod_272,perfume,casual,beige,autumn,purchased,2025-04-26 15:21:43
user_327,energetic,normal_day,"['perfumes', 'skirts', 'accessories']",prod_296,scarf,casual,red,spring,clicked,2025-06-08 04:21:43
user_326,happy,party,['makeup'],prod_107,scarf,cozy,white,autumn,viewed,2025-07-06 03:21:43
user_40,romantic,work,"['bags', 'tops', 'homewear']",prod_119,makeup,floral,blue,autumn,clicked,2025-05-21 18:21:43
user_37,romantic,wedding,['heels'],prod_239,top,trendy,green,summer,purchased,2025-04-22 20:21:43
user_25,romantic,party,"['scarves', 'accessories', 'bags']",prod_107,pajamas,elegant,red,winter,added_to_cart,2025-06-19 10:21:43
user_90,bored,normal_day,"['heels', 'scarves', 'dresses']",prod_80,heels,elegant,blue,spring,clicked,2025-04-21 00:21:43
user_410,romantic,date_night,"['dresses', 'homewear', 'scarves']",prod_29,heels,cozy,pink,summer,added_to_cart,2025-04-29 20:21:43
user_304,sad,wedding,['dresses'],prod_40,dress,classic,white,all,added_to_cart,2025-06-24 21:21:43
user_186,tired,party,['scarves'],prod_196,scarf,casual,red,all,clicked,2025-04-30 15:21:43
user_156,sad,normal_day,"['perfumes', 'scarves']",prod_49,top,casual,green,winter,added_to_cart,2025-05-15 11:21:43
user_407,bored,party,"['perfumes', 'heels']",prod_254,heels,elegant,beige,all,added_to_cart,2025-05-20 18:21:43
user_411,bored,eid,"['pajamas', 'dresses']",prod_177,dress,casual,beige,autumn,clicked,2025-05-15 15:21:43
user_302,tired,normal_day,"['makeup', 'tops', 'dresses']",prod_69,makeup,trendy,black,autumn,viewed,2025-07-11 09:21:43
user_105,sad,work,['tops'],prod_11,top,cozy,blue,spring,viewed,2025-07-04 15:21:43
user_121,energetic,wedding,"['pajamas', 'dresses', 'accessories']",prod_257,heels,trendy,blue,spring,clicked,2025-05-22 14:21:43
user_94,bored,party,"['scarves', 'accessories']",prod_223,makeup,floral,beige,all,viewed,2025-04-27 02:21:43
user_75,sad,party,['perfumes'],prod_167,perfume,elegant,pink,summer,viewed,2025-05-14 23:21:43
user_222,tired,date_night,"['bags', 'makeup']",prod_37,scarf,elegant,beige,all,purchased,2025-05-28 02:21:43
user_152,bored,normal_day,['tops'],prod_239,makeup,cozy,black,all,viewed,2025-04-14 01:21:43
user_223,happy,party,"['perfumes', 'heels']",prod_253,perfume,floral,green,summer,clicked,2025-05-27 01:21:43
user_409,energetic,work,"['perfumes', 'skirts', 'accessories']",prod_211,scarf,cozy,beige,spring,purchased,2025-04-26 03:21:43
user_377,romantic,normal_day,['tops'],prod_2,scarf,elegant,green,all,clicked,2025-06-25 01:21:43
user_317,romantic,work,['makeup'],prod_62,heels,casual,beige,winter,viewed,2025-04-29 00:21:43
user_114,bored,wedding,"['perfumes', 'scarves', 'dresses']",prod_63,makeup,floral,green,all,viewed,2025-04-16 06:21:43
user_192,bored,work,"['homewear', 'accessories']",prod_281,scarf,floral,black,summer,clicked,2025-04-13 15:21:43
user_390,happy,date_night,"['perfumes', 'dresses', 'pajamas']",prod_58,scarf,trendy,pink,autumn,added_to_cart,2025-07-01 02:21:43
user_454,tired,work,"['makeup', 'homewear', 'accessories']",prod_86,makeup,trendy,beige,spring,viewed,2025-05-23 11:21:43
user_176,energetic,normal_day,"['bags', 'heels', 'perfumes']",prod_155,bag,casual,blue,autumn,clicked,2025-04-18 08:21:43
user_369,energetic,wedding,['heels'],prod_118,skirt,casual,white,spring,added_to_cart,2025-04-21 07:21:43
user_408,bored,work,"['heels', 'homewear']",prod_187,scarf,trendy,green,autumn,clicked,2025-06-25 00:21:43
user_218,romantic,party,"['makeup', 'dresses']",prod_7,bag,cozy,white,summer,viewed,2025-07-07 10:21:43
user_423,bored,party,"['heels', 'scarves']",prod_216,bag,elegant,black,spring,clicked,2025-06-18 18:21:43
user_49,energetic,work,"['perfumes', 'accessories', 'dresses']",prod_52,top,classic,black,summer,viewed,2025-06-19 23:21:43
user_122,tired,eid,"['makeup', 'perfumes']",prod_214,makeup,casual,pink,autumn,clicked,2025-05-21 06:21:43
user_269,tired,eid,"['dresses', 'tops']",prod_166,dress,classic,pink,winter,viewed,2025-06-11 08:21:43
user_321,tired,wedding,['homewear'],prod_132,pajamas,cozy,red,spring,purchased,2025-07-05 08:21:43
user_265,energetic,eid,['pajamas'],prod_295,top,elegant,blue,spring,viewed,2025-05-04 08:21:43
user_259,sad,party,['accessories'],prod_289,scarf,cozy,blue,summer,viewed,2025-06-14 07:21:43
user_15,romantic,party,"['homewear', 'makeup', 'accessories']",prod_294,pajamas,cozy,beige,winter,clicked,2025-05-30 02:21:43
user_240,tired,work,"['tops', 'accessories', 'heels']",prod_211,bag,floral,white,spring,viewed,2025-04-18 22:21:43
user_295,energetic,party,"['bags', 'scarves']",prod_261,scarf,floral,blue,autumn,viewed,2025-04-21 12:21:43
user_408,happy,date_night,"['dresses', 'makeup', 'homewear']",prod_242,perfume,trendy,pink,all,added_to_cart,2025-06-04 14:21:43
user_359,sad,work,"['tops', 'dresses', 'pajamas']",prod_71,makeup,cozy,blue,spring,clicked,2025-05-18 02:21:43
user_67,romantic,party,"['scarves', 'perfumes', 'makeup']",prod_203,bag,cozy,pink,all,clicked,2025-05-21 21:21:43
user_136,sad,date_night,['perfumes'],prod_167,scarf,trendy,red,summer,added_to_cart,2025-05-17 15:21:43
user_289,sad,normal_day,"['skirts', 'makeup']",prod_276,scarf,elegant,black,summer,clicked,2025-04-26 09:21:43
user_387,tired,date_night,"['skirts', 'tops']",prod_98,makeup,elegant,blue,summer,viewed,2025-05-23 09:21:43
user_440,romantic,work,['dresses'],prod_7,bag,floral,green,spring,viewed,2025-06-17 23:21:43
user_168,sad,wedding,"['dresses', 'accessories', 'skirts']",prod_88,perfume,trendy,green,winter,clicked,2025-05-20 04:21:43
user_493,romantic,wedding,['heels'],prod_23,skirt,trendy,green,autumn,clicked,2025-04-26 20:21:43
user_239,romantic,party,"['tops', 'pajamas', 'heels']",prod_123,bag,cozy,white,winter,purchased,2025-06-05 14:21:43
user_354,happy,wedding,['heels'],prod_242,scarf,casual,green,autumn,viewed,2025-06-02 06:21:43
user_494,bored,wedding,"['scarves', 'accessories', 'bags']",prod_71,heels,cozy,blue,spring,clicked,2025-05-08 20:21:43
user_134,energetic,date_night,"['skirts', 'accessories', 'scarves']",prod_141,bag,cozy,black,winter,added_to_cart,2025-04-29 14:21:43
user_212,happy,party,"['homewear', 'tops', 'skirts']",prod_122,heels,floral,pink,all,clicked,2025-06-21 07:21:43
user_375,happy,wedding,['homewear'],prod_132,skirt,cozy,pink,autumn,viewed,2025-06-25 12:21:43
user_40,tired,normal_day,['perfumes'],prod_51,heels,trendy,white,spring,viewed,2025-07-05 12:21:43
user_153,sad,eid,['makeup'],prod_91,makeup,cozy,pink,autumn,viewed,2025-05-21 23:21:43
user_382,romantic,normal_day,"['tops', 'dresses', 'makeup']",prod_213,makeup,trendy,beige,winter,added_to_cart,2025-05-05 12:21:43
user_212,sad,eid,['heels'],prod_280,skirt,trendy,blue,summer,clicked,2025-05-03 09:21:43
user_146,happy,normal_day,"['bags', 'dresses']",prod_117,makeup,cozy,white,autumn,clicked,2025-05-01 01:21:43
user_121,sad,date_night,"['accessories', 'makeup', 'heels']",prod_55,perfume,elegant,beige,all,added_to_cart,2025-06-13 02:21:43
user_33,tired,party,"['heels', 'skirts']",prod_221,skirt,trendy,red,summer,clicked,2025-06-05 13:21:43
user_59,energetic,wedding,"['makeup', 'homewear', 'bags']",prod_153,skirt,elegant,blue,autumn,viewed,2025-06-09 13:21:43
user_184,tired,wedding,"['dresses', 'pajamas', 'scarves']",prod_148,pajamas,elegant,black,winter,viewed,2025-05-09 08:21:43
user_121,energetic,work,"['bags', 'accessories']",prod_183,bag,casual,pink,spring,viewed,2025-06-14 10:21:43
user_438,energetic,wedding,"['scarves', 'bags', 'heels']",prod_218,perfume,casual,beige,all,viewed,2025-06-26 18:21:43
user_201,happy,party,"['skirts', 'tops', 'bags']",prod_42,bag,elegant,pink,all,added_to_cart,2025-06-26 13:21:43
user_76,romantic,date_night,"['heels', 'makeup', 'homewear']",prod_159,top,floral,red,spring,clicked,2025-05-28 08:21:43
user_51,sad,normal_day,"['tops', 'skirts']",prod_181,perfume,cozy,beige,summer,clicked,2025-04-21 04:21:43
user_386,happy,wedding,"['dresses', 'perfumes', 'pajamas']",prod_121,pajamas,classic,pink,autumn,purchased,2025-06-13 16:21:43
user_450,bored,wedding,['heels'],prod_18,skirt,trendy,black,spring,viewed,2025-06-15 12:21:43
user_314,tired,eid,"['scarves', 'dresses']",prod_14,scarf,elegant,black,autumn,viewed,2025-07-10 23:21:43
user_484,energetic,eid,['homewear'],prod_112,bag,floral,blue,summer,clicked,2025-06-10 11:21:43
user_343,energetic,normal_day,"['tops', 'homewear']",prod_11,perfume,floral,red,spring,clicked,2025-05-13 21:21:43
user_376,bored,work,"['makeup', 'pajamas', 'scarves']",prod_261,makeup,floral,beige,autumn,added_to_cart,2025-06-04 10:21:43
user_486,sad,normal_day,"['tops', 'bags']",prod_30,dress,trendy,pink,summer,clicked,2025-05-24 12:21:43
user_11,romantic,wedding,"['perfumes', 'pajamas', 'makeup']",prod_234,top,cozy,black,all,added_to_cart,2025-07-10 16:21:43
user_42,happy,work,"['perfumes', 'makeup', 'pajamas']",prod_19,skirt,floral,beige,summer,viewed,2025-06-03 22:21:43
user_206,romantic,work,"['skirts', 'homewear']",prod_25,pajamas,elegant,pink,all,added_to_cart,2025-06-26 15:21:43
user_438,happy,eid,"['scarves', 'heels']",prod_156,pajamas,casual,blue,all,clicked,2025-06-11 12:21:43
user_245,sad,party,"['accessories', 'bags']",prod_228,perfume,cozy,black,autumn,clicked,2025-06-06 00:21:43
user_395,bored,date_night,"['bags', 'pajamas', 'accessories']",prod_254,heels,cozy,beige,autumn,clicked,2025-06-03 00:21:43
user_354,bored,date_night,"['bags', 'scarves']",prod_182,pajamas,trendy,white,spring,clicked,2025-05-30 15:21:43
user_50,bored,wedding,"['dresses', 'makeup', 'scarves']",prod_56,dress,casual,red,all,clicked,2025-04-25 22:21:43
user_429,happy,party,"['bags', 'dresses', 'tops']",prod_274,top,elegant,black,winter,clicked,2025-05-03 00:21:43
user_484,happy,eid,['skirts'],prod_91,pajamas,cozy,red,winter,viewed,2025-06-18 21:21:43
user_114,energetic,wedding,"['accessories', 'dresses', 'bags']",prod_8,perfume,cozy,green,summer,clicked,2025-04-25 03:21:43
user_373,happy,party,['heels'],prod_228,perfume,trendy,beige,all,purchased,2025-06-02 04:21:43
user_389,energetic,date_night,"['heels', 'accessories', 'makeup']",prod_69,top,cozy,red,summer,clicked,2025-04-19 18:21:43
user_428,happy,party,"['perfumes', 'pajamas']",prod_171,heels,casual,white,summer,viewed,2025-05-12 07:21:43
user_289,bored,work,"['heels', 'pajamas', 'accessories']",prod_247,top,casual,red,summer,viewed,2025-05-17 19:21:43
user_255,happy,party,"['dresses', 'perfumes']",prod_187,scarf,elegant,beige,autumn,purchased,2025-06-09 07:21:43
user_219,happy,wedding,"['heels', 'bags']",prod_268,dress,elegant,green,spring,viewed,2025-07-09 22:21:43
user_103,tired,normal_day,['homewear'],prod_263,heels,elegant,beige,all,clicked,2025-04-14 06:21:43
user_215,tired,eid,['accessories'],prod_221,heels,casual,blue,spring,purchased,2025-04-27 16:21:43
user_162,tired,date_night,"['bags', 'accessories']",prod_48,skirt,classic,black,all,viewed,2025-06-27 07:21:43
user_194,sad,wedding,"['dresses', 'tops']",prod_166,scarf,floral,pink,spring,added_to_cart,2025-05-01 00:21:43
user_314,energetic,wedding,['skirts'],prod_107,scarf,casual,beige,summer,viewed,2025-05-11 00:21:43
user_166,bored,work,"['accessories', 'scarves']",prod_24,skirt,casual,white,summer,clicked,2025-06-22 15:21:43
user_139,tired,party,"['scarves', 'tops', 'homewear']",prod_87,bag,elegant,red,spring,viewed,2025-04-12 09:21:43
user_241,bored,wedding,"['bags', 'perfumes', 'dresses']",prod_27,makeup,casual,green,all,viewed,2025-07-02 01:21:43
user_291,sad,eid,"['bags', 'makeup']",prod_175,perfume,casual,red,winter,clicked,2025-04-20 15:21:43
user_176,romantic,normal_day,['scarves'],prod_190,perfume,cozy,white,all,clicked,2025-05-03 00:21:43
user_426,bored,normal_day,"['dresses', 'bags', 'scarves']",prod_150,skirt,cozy,green,all,added_to_cart,2025-04-22 22:21:43
user_396,sad,date_night,"['bags', 'pajamas']",prod_136,skirt,casual,green,all,added_to_cart,2025-06-24 14:21:43
user_442,bored,date_night,"['skirts', 'heels', 'accessories']",prod_147,makeup,elegant,beige,spring,clicked,2025-05-23 16:21:43
user_119,bored,work,['heels'],prod_242,pajamas,classic,green,winter,clicked,2025-05-18 07:21:43
user_320,sad,work,['bags'],prod_291,heels,classic,pink,spring,purchased,2025-05-02 08:21:43
user_126,happy,wedding,"['skirts', 'scarves']",prod_198,top,classic,beige,winter,clicked,2025-06-24 02:21:43
user_437,energetic,eid,"['heels', 'tops']",prod_54,pajamas,cozy,blue,winter,viewed,2025-05-16 21:21:43
user_388,energetic,wedding,['heels'],prod_5,dress,casual,green,spring,clicked,2025-06-12 03:21:43
user_287,bored,date_night,"['dresses', 'tops', 'heels']",prod_211,pajamas,classic,white,autumn,clicked,2025-05-24 19:21:43
user_233,bored,party,"['heels', 'perfumes']",prod_72,pajamas,floral,pink,summer,viewed,2025-05-17 08:21:43
user_12,romantic,normal_day,['bags'],prod_135,top,classic,black,winter,viewed,2025-05-28 01:21:43
user_393,bored,normal_day,['dresses'],prod_129,bag,trendy,white,winter,viewed,2025-05-16 11:21:43
user_235,happy,normal_day,['skirts'],prod_185,bag,classic,red,autumn,clicked,2025-04-22 05:21:43
user_299,happy,party,['homewear'],prod_190,makeup,floral,white,summer,clicked,2025-05-18 17:21:43
user_204,bored,work,['skirts'],prod_210,heels,casual,blue,autumn,added_to_cart,2025-04-26 22:21:43
user_340,romantic,normal_day,"['scarves', 'makeup', 'skirts']",prod_185,scarf,classic,black,spring,added_to_cart,2025-06-10 22:21:43
user_277,romantic,work,"['dresses', 'accessories']",prod_246,scarf,casual,beige,spring,viewed,2025-06-15 02:21:43
user_2,bored,eid,"['bags', 'makeup', 'dresses']",prod_248,top,cozy,black,summer,added_to_cart,2025-05-30 14:21:43
user_268,romantic,wedding,"['bags', 'tops', 'heels']",prod_194,pajamas,classic,beige,spring,clicked,2025-05-25 01:21:43
user_323,happy,normal_day,"['homewear', 'pajamas', 'makeup']",prod_248,dress,floral,beige,spring,clicked,2025-05-18 15:21:43
user_426,bored,date_night,"['makeup', 'tops']",prod_235,skirt,floral,beige,summer,viewed,2025-06-09 14:21:43
user_217,sad,date_night,"['makeup', 'perfumes']",prod_9,bag,casual,red,winter,viewed,2025-06-25 17:21:43
user_194,happy,date_night,"['pajamas', 'homewear', 'dresses']",prod_222,makeup,cozy,black,winter,added_to_cart,2025-05-28 06:21:43
user_175,romantic,wedding,"['skirts', 'scarves']",prod_210,top,casual,beige,all,viewed,2025-04-22 17:21:43
user_383,energetic,work,"['dresses', 'skirts']",prod_288,bag,elegant,blue,winter,viewed,2025-06-28 04:21:43
user_447,romantic,party,"['scarves', 'heels', 'dresses']",prod_97,perfume,elegant,green,all,viewed,2025-06-06 16:21:43
user_117,energetic,wedding,"['accessories', 'heels']",prod_150,heels,casual,pink,autumn,clicked,2025-06-27 05:21:43
user_146,sad,normal_day,"['perfumes', 'tops']",prod_8,scarf,cozy,black,autumn,added_to_cart,2025-06-14 02:21:43
user_205,bored,normal_day,"['makeup', 'dresses']",prod_139,pajamas,elegant,black,autumn,viewed,2025-05-15 03:21:43
user_118,happy,normal_day,"['tops', 'skirts', 'dresses']",prod_102,top,cozy,beige,winter,added_to_cart,2025-06-17 01:21:43
user_15,tired,normal_day,['skirts'],prod_144,heels,casual,blue,all,viewed,2025-05-24 10:21:43
user_28,sad,normal_day,"['makeup', 'bags']",prod_61,top,floral,black,summer,clicked,2025-07-04 14:21:43
user_308,romantic,eid,['perfumes'],prod_83,skirt,elegant,black,autumn,added_to_cart,2025-06-29 00:21:43
user_360,tired,normal_day,['dresses'],prod_12,bag,floral,red,spring,viewed,2025-05-28 04:21:43
user_224,sad,work,['tops'],prod_209,top,classic,red,winter,clicked,2025-04-17 10:21:43
user_258,romantic,work,"['bags', 'skirts', 'perfumes']",prod_66,skirt,classic,green,winter,added_to_cart,2025-06-26 14:21:43
user_193,bored,party,['tops'],prod_269,skirt,floral,white,summer,added_to_cart,2025-06-19 07:21:43
user_154,happy,date_night,['dresses'],prod_80,skirt,casual,black,winter,clicked,2025-06-22 21:21:43
user_251,romantic,work,"['bags', 'tops']",prod_177,makeup,elegant,black,spring,viewed,2025-05-25 22:21:43
user_293,bored,date_night,"['heels', 'tops', 'perfumes']",prod_15,heels,trendy,red,autumn,viewed,2025-05-07 00:21:43
user_221,romantic,eid,"['homewear', 'perfumes', 'accessories']",prod_295,makeup,cozy,green,all,added_to_cart,2025-06-25 02:21:43
user_18,energetic,work,['scarves'],prod_163,perfume,floral,white,all,purchased,2025-04-14 05:21:43
user_388,bored,party,"['accessories', 'perfumes']",prod_253,skirt,classic,red,summer,viewed,2025-04-13 18:21:43
user_46,bored,party,['pajamas'],prod_80,bag,classic,beige,winter,viewed,2025-05-13 04:21:43
user_275,sad,party,['tops'],prod_5,heels,trendy,red,winter,purchased,2025-06-18 16:21:43
user_303,romantic,wedding,"['scarves', 'makeup']",prod_283,scarf,cozy,black,winter,viewed,2025-04-25 03:21:43
user_57,sad,date_night,"['tops', 'pajamas']",prod_268,bag,elegant,pink,all,viewed,2025-05-06 01:21:43
user_447,bored,party,"['accessories', 'tops']",prod_74,dress,floral,black,spring,viewed,2025-07-08 22:21:43
user_187,romantic,work,['dresses'],prod_150,skirt,floral,beige,autumn,clicked,2025-06-21 08:21:43
user_496,sad,party,['skirts'],prod_260,makeup,classic,pink,summer,viewed,2025-05-01 13:21:43
user_14,bored,work,['homewear'],prod_41,dress,trendy,red,spring,purchased,2025-05-29 08:21:43
user_290,energetic,party,['perfumes'],prod_105,pajamas,elegant,blue,autumn,added_to_cart,2025-06-30 02:21:43
user_247,happy,eid,"['homewear', 'skirts']",prod_256,dress,cozy,pink,spring,viewed,2025-05-27 11:21:43
user_153,energetic,wedding,"['tops', 'heels', 'skirts']",prod_162,bag,casual,beige,summer,clicked,2025-07-01 21:21:43
user_153,tired,party,"['heels', 'bags', 'tops']",prod_284,dress,elegant,black,spring,clicked,2025-04-28 23:21:43
user_340,romantic,date_night,"['heels', 'tops', 'accessories']",prod_102,dress,floral,beige,spring,clicked,2025-07-04 07:21:43
user_452,sad,date_night,['pajamas'],prod_31,pajamas,trendy,blue,all,clicked,2025-06-24 17:21:43
user_7,happy,date_night,['perfumes'],prod_132,perfume,classic,beige,spring,viewed,2025-05-23 06:21:43
user_500,energetic,wedding,"['bags', 'skirts']",prod_177,perfume,trendy,green,all,added_to_cart,2025-05-19 21:21:43
user_237,sad,party,"['dresses', 'perfumes']",prod_143,scarf,classic,green,summer,viewed,2025-06-20 15:21:43
user_102,bored,normal_day,"['tops', 'heels']",prod_237,perfume,elegant,red,spring,viewed,2025-06-09 10:21:43
user_401,romantic,normal_day,"['homewear', 'perfumes', 'tops']",prod_292,perfume,floral,green,spring,added_to_cart,2025-05-21 07:21:43
user_96,tired,work,"['perfumes', 'tops']",prod_13,top,floral,white,summer,viewed,2025-07-11 12:21:43
user_497,energetic,work,"['perfumes', 'homewear', 'tops']",prod_15,skirt,floral,red,spring,clicked,2025-06-07 11:21:43
user_430,bored,normal_day,['tops'],prod_261,skirt,classic,beige,winter,clicked,2025-07-10 19:21:43
user_438,energetic,date_night,['accessories'],prod_126,pajamas,cozy,pink,winter,clicked,2025-05-29 01:21:43
user_294,happy,work,['scarves'],prod_296,heels,trendy,green,spring,added_to_cart,2025-05-31 21:21:43
user_371,energetic,work,"['makeup', 'scarves', 'homewear']",prod_98,pajamas,classic,green,summer,added_to_cart,2025-06-15 19:21:43
user_181,sad,eid,"['scarves', 'tops', 'bags']",prod_215,makeup,floral,white,all,viewed,2025-07-12 07:21:43
user_33,sad,date_night,['homewear'],prod_150,top,elegant,white,all,added_to_cart,2025-07-04 09:21:43
user_161,tired,work,"['bags', 'accessories']",prod_125,heels,classic,blue,spring,added_to_cart,2025-07-09 04:21:43
user_430,romantic,eid,['accessories'],prod_270,top,trendy,blue,spring,purchased,2025-04-15 10:21:43
user_243,happy,normal_day,"['dresses', 'heels', 'scarves']",prod_228,dress,cozy,white,autumn,added_to_cart,2025-04-15 17:21:43
user_72,sad,date_night,"['makeup', 'pajamas', 'skirts']",prod_139,dress,floral,red,winter,clicked,2025-06-30 14:21:43
user_15,energetic,wedding,['accessories'],prod_120,dress,cozy,black,all,viewed,2025-06-01 00:21:43
user_166,happy,party,"['tops', 'homewear']",prod_24,bag,trendy,green,spring,viewed,2025-06-16 15:21:43
user_432,romantic,normal_day,"['skirts', 'perfumes', 'tops']",prod_202,makeup,trendy,white,spring,viewed,2025-05-07 08:21:43
user_438,bored,work,['scarves'],prod_10,top,cozy,blue,summer,viewed,2025-04-28 11:21:43
user_223,happy,party,"['tops', 'pajamas']",prod_182,heels,classic,pink,all,viewed,2025-06-17 09:21:43
user_181,bored,work,"['homewear', 'tops']",prod_60,scarf,floral,blue,spring,added_to_cart,2025-05-03 23:21:43
user_144,bored,date_night,"['bags', 'dresses', 'makeup']",prod_167,top,elegant,red,all,clicked,2025-06-04 08:21:43
user_307,energetic,work,"['homewear', 'scarves']",prod_296,top,casual,green,spring,viewed,2025-05-16 15:21:43
user_165,bored,party,"['pajamas', 'scarves']",prod_254,top,cozy,pink,all,viewed,2025-07-06 21:21:43
user_85,energetic,party,['perfumes'],prod_188,heels,casual,beige,autumn,clicked,2025-06-21 08:21:43
user_169,bored,work,"['heels', 'bags']",prod_97,bag,trendy,blue,summer,viewed,2025-06-13 01:21:43
user_243,tired,normal_day,"['dresses', 'scarves', 'pajamas']",prod_285,scarf,cozy,beige,winter,added_to_cart,2025-05-16 03:21:43
user_327,happy,normal_day,['scarves'],prod_239,scarf,casual,red,spring,viewed,2025-04-14 10:21:43
user_302,energetic,work,"['perfumes', 'bags', 'homewear']",prod_297,scarf,cozy,white,autumn,clicked,2025-07-05 12:21:43
user_98,happy,date_night,"['bags', 'dresses', 'heels']",prod_130,dress,classic,white,spring,viewed,2025-07-06 10:21:43
user_63,energetic,normal_day,['makeup'],prod_265,perfume,elegant,beige,winter,clicked,2025-05-24 02:21:43
user_63,happy,wedding,"['tops', 'accessories', 'perfumes']",prod_44,perfume,casual,beige,summer,clicked,2025-07-09 00:21:43
user_236,sad,work,"['accessories', 'dresses']",prod_189,dress,classic,red,summer,purchased,2025-05-11 15:21:43
user_60,sad,work,['dresses'],prod_134,skirt,classic,red,autumn,clicked,2025-07-08 10:21:43
user_465,bored,eid,"['heels', 'accessories']",prod_200,perfume,cozy,green,spring,clicked,2025-04-30 12:21:43
user_282,energetic,party,"['dresses', 'tops']",prod_154,heels,trendy,pink,spring,clicked,2025-05-16 06:21:43
user_42,energetic,party,"['pajamas', 'bags']",prod_238,skirt,casual,black,spring,viewed,2025-07-08 14:21:43
